orbital_period,transit_duration,transit_depth,planet_radius,radius_ratio,stellar_teff,stellar_radius,stellar_mass,insolation_flux,teq,label,mission
11.29231,2.9,,2.348,0.0312,4660.0,0.689,0.821,,,CANDIDATE,K2
24.481285,3.6,,2.49,0.03,4861.0,0.761,1.001,,,CANDIDATE,K2
10.307387,3.4,,2.602,0.0272,5359.0,0.875,0.864,,,CANDIDATE,K2
10.205377,7.9,,6.31,0.0245,6332.0,2.356,2.312,,,CANDIDATE,K2
23.336739,10.0,,5.824,0.0226,6332.0,2.356,2.312,,,CANDIDATE,K2
1.696716,1.3,,5.738,0.0264,5289.0,1.992,1.056,,,CANDIDATE,K2
31.396001,4.7,,10.695,0.0549,5631.0,1.783,0.949,,,CANDIDATE,K2
18.277358,3.2,,1.933,0.0278,4280.0,0.636,0.732,,,CANDIDATE,K2
28.888589,6.2,,6.05,0.042,6117.0,1.319,1.03,,,CANDIDATE,K2
2.228112,1.8,,1.398,0.0185,4355.0,0.693,0.785,,,CANDIDATE,K2
3.5951,4.33,,1.95,0.0104,5430.0,1.71,1.05,1037.0,1616.0,CONFIRMED,K2
15.624,6.37,,3.67,0.0197,5430.0,1.71,1.05,160.0,990.0,CONFIRMED,K2
35.747,9.56,,3.94,0.0211,5430.0,1.71,1.05,53.0,752.0,CONFIRMED,K2
0.801864,0.89,,1.433,0.0334,3594.0,0.393,0.384,,,CANDIDATE,K2
17.562214,2.9,,12.272,0.0694,5873.0,1.619,1.306,,,CANDIDATE,K2
1.705,,0.056,,,,,,,,CANDIDATE,K2
35.960194,4.0,,2.45,0.0334,4090.0,0.672,0.645,,,CANDIDATE,K2
17.92,,0.097,2.07,,4176.0,0.576,0.603,,407.0,CANDIDATE,K2
22.122365,4.0,,3.715,0.0351,5393.0,0.969,1.122,,,CANDIDATE,K2
3.287912,2.9928,10.7725,,,5137.0,1.01769,0.87,,,FALSE POSITIVE,K2
0.505602,1.776,41.0848,,,4830.0,0.907577,0.78,,,FALSE POSITIVE,K2
20.924593,1.5336,11.9088,,,2980.0,0.423,,,,CANDIDATE,K2
1.288312,1.9896,24.1729,,,3412.0,0.57612,0.568153,,,FALSE POSITIVE,K2
19.581519,2.7168,8.5946,,,5638.0,0.861,,,,CANDIDATE,K2
6.854931,1.2624,1.1053,,,5360.0,1.031,,,,CANDIDATE,K2
6.85484645911,1.5226064,1.62762816,15.65450044,,4797.5,1.06192,,126.5073,855.36,CANDIDATE,K2
4.392503,1.8,,1.11,0.0152,4707.0,0.669,0.705,,,CANDIDATE,K2
0.598197,1.9608,37.9663,,,5132.0,1.2496,0.87,,,FALSE POSITIVE,K2
2.804246,3.924,6.91,,,5938.45,2.42516,1.08,,,FALSE POSITIVE,K2
0.691617,1.9608,9.8244,,,5285.0,1.74944,0.91,,,FALSE POSITIVE,K2
0.540527,1.8912,33.3734,,,5187.17,1.03596,0.88,,,FALSE POSITIVE,K2
11.349445,5.8632,5.9759,,,6002.0,1.6958,1.11,,,FALSE POSITIVE,K2
5.998652,10.8,8.319,,,4930.0,2.66723,,,,FALSE POSITIVE,K2
2.883162,3.132,3.7899,,,6100.45,1.21341,1.15,,,FALSE POSITIVE,K2
0.545251,1.9608,13.922,,,6074.26,1.23632,1.14,,,FALSE POSITIVE,K2
0.493967,2.148,1.7723,,,7437.0,1.9409,1.7,,,FALSE POSITIVE,K2
0.504475,1.8528,8.7373,,,6963.0,1.35063,1.53,,,FALSE POSITIVE,K2
0.781949,2.6016,18.6838,,,5480.9,1.58567,0.96,,,FALSE POSITIVE,K2
5.21459,4.0944,55.5674,,,5457.16,0.996212,0.95,,,FALSE POSITIVE,K2
30.921004,5.484,16.9142,,,6680.0,1.761,,,,CANDIDATE,K2
1.332797,3.924,64.5357,,,6519.0,1.06188,1.34,,,FALSE POSITIVE,K2
0.592255,1.9608,31.2313,,,5660.49,1.04814,1.01,,,FALSE POSITIVE,K2
8.07181,3.2304,19.0291,,,5709.51,1.24106,1.018,,,FALSE POSITIVE,K2
0.678473,1.812,5.8984,,,5744.27,1.5871,1.03,,,FALSE POSITIVE,K2
26.286249,8.7024,11.0497,,,5980.95,1.31469,1.1,,,FALSE POSITIVE,K2
11.634988,4.4,,2.605,0.0218,6020.0,1.096,0.89,,,CANDIDATE,K2
0.660085,1.9608,27.3793,,,4401.0,1.16067,0.69,,,FALSE POSITIVE,K2
3.37433,6.12,2.3276,,,4708.0,3.77637,,,,FALSE POSITIVE,K2
14.223889,3.6,,21.936,0.1739,5023.0,1.155,1.631,,,CANDIDATE,K2
10.973135,2.7,,2.67,0.0351,4940.0,0.697,0.823,,,CANDIDATE,K2
9.485826,15.3408,5.2542,,,,,,,,FALSE POSITIVE,K2
7.220585,5.3856,3.8587,,,,,,,,FALSE POSITIVE,K2
5.7459996,,,,0.0605,3348.0,0.3073,0.29,,,CONFIRMED,K2
5.7459945,1.185,0.365,2.06081,,3413.0,0.32,,3.9983,393.0,CONFIRMED,K2
5.745912,1.1328,0.3155,,,3390.0,0.307,,,,CONFIRMED,K2
5.746007,1.3368,0.365,2.025,0.0605,3348.0,0.3073,0.29,7.2,456.0,CONFIRMED,K2
5.7459982,1.693,,1.9,0.0575,3395.0,0.3026,0.2952,6.27,440.6,CONFIRMED,K2
1.2089802,1.25976,0.0586,1.62,0.0242,4269.0,0.613,0.614,315.0,1172.0,CONFIRMED,K2
1.208957,1.63,,1.75,0.0246,4255.0,0.651,0.659,,1043.5,CONFIRMED,K2
1.208966,1.281,,1.58,0.02322,4219.0,0.622,0.637,256.0,1114.0,CONFIRMED,K2
1.2089765,,,1.529,,4294.0,0.579,0.593,294.0,1055.0,CONFIRMED,K2
1.209,,,1.571,0.02401,4255.0,0.5994,0.606,,,CONFIRMED,K2
1.2089755,1.286,0.0668,1.68645,,4199.0,0.63,,325.749,1183.0,CONFIRMED,K2
1.2089819,,,1.577,,4305.0,0.602,0.606,318.0,1175.0,CONFIRMED,K2
1.2089749,,,,0.024,4255.0,0.651,0.659,,,CONFIRMED,K2
1.208974,,,1.44,,4236.0,0.58,0.62,,1035.01,CONFIRMED,K2
1.2089819,1.2648,,1.577,0.02396,4340.0,0.602,0.606,,,CONFIRMED,K2
3.648083,1.8264,0.0361,1.269,0.01899,4269.0,0.613,0.614,72.0,811.0,CONFIRMED,K2
3.648095,,,1.201,,4294.0,0.579,0.593,67.0,730.0,CONFIRMED,K2
3.648096,,,1.241,,4305.0,0.602,0.606,73.0,813.0,CONFIRMED,K2
3.64823,1.825,,1.24,0.0182,4219.0,0.622,0.637,59.0,771.0,CONFIRMED,K2
3.6480957,1.82496,,1.241,0.01887,4340.0,0.602,0.606,,,CONFIRMED,K2
3.64802,2.19,,1.36,0.0192,4255.0,0.651,0.659,,721.9,CONFIRMED,K2
3.648103,,,1.13,,4236.0,0.58,0.62,,715.94,CONFIRMED,K2
3.6481145,,,,0.01887,4255.0,0.651,0.659,,,CONFIRMED,K2
6.2014698,1.2228,,2.022,0.03073,4340.0,0.602,0.606,,,CONFIRMED,K2
6.201467,1.2264,0.0957,2.07,0.03093,4269.0,0.613,0.614,35.6,680.0,CONFIRMED,K2
6.20183,,,1.98,,4236.0,0.58,0.62,34.9,675.0,CONFIRMED,K2
6.20142,1.248,,2.04,0.02993,4219.0,0.622,0.637,29.0,646.0,CONFIRMED,K2
6.20147,,,2.022,,4305.0,0.602,0.606,36.0,681.0,CONFIRMED,K2
6.20141,1.6,,2.1,0.0295,4255.0,0.651,0.659,,604.9,CONFIRMED,K2
6.201812,,,1.89,,4236.0,0.58,0.62,,599.68,CONFIRMED,K2
6.20183,,,1.955,,4294.0,0.579,0.593,33.0,612.0,CONFIRMED,K2
3.79985297,,,,0.1572,4390.0,0.617,0.645,,,CONFIRMED,K2
3.799847,,,10.581296,,4390.0,0.617,0.645,,,CONFIRMED,K2
3.79985358153,1.8114914,2.5455085,13.26706229,,4133.4,0.759375,,88.6713,782.65,CONFIRMED,K2
3.7998534,,,,,4390.0,0.617,0.645,,,CONFIRMED,K2
3.7998529,,,,,,,,,,CONFIRMED,K2
3.799878,1.7616,2.56,11.8,0.1558,,0.693,,,,CONFIRMED,K2
3.7999139,1.76,2.4,10.8,0.1567,4171.0,0.64,,,,CONFIRMED,K2
3.799847,,,10.581296,0.1572,4390.0,0.617,0.645,,818.0,CONFIRMED,K2
3.80001,1.79808,,40.0,0.54,4441.0,0.68,,,,CONFIRMED,K2
2.79082479,,,,,,,,,,CONFIRMED,K2
2.790963,2.3,,17.0,0.0841,6863.0,1.88,1.53,3515.0,,CONFIRMED,K2
2.7908821,2.19,0.944,19.1,0.1021,6659.0,1.8,,,,CONFIRMED,K2
2.7908235,,,,,6566.0,1.428,1.296,,,CONFIRMED,K2
2.790825,,,,0.1054,6566.0,1.428,1.296,,,CONFIRMED,K2
2.790862,2.3136,0.9773,16.72,0.1065,,1.439,,,,CONFIRMED,K2
2.7908327,2.27112,,16.432394,0.1054,6566.0,1.428,1.296,,1840.0,CONFIRMED,K2
2.790833,,,,0.099,6568.0,,,,,CONFIRMED,K2
2.7908327,,,16.432394,,6566.0,1.428,1.296,,,CONFIRMED,K2
2.79082852671,2.2599869,1.00496939,16.75594879,,6635.91,1.4707,,1998.7812,1705.34,CONFIRMED,K2
2.79083,,1.1,16.92559,,6566.0,1.47,1.42,,,CONFIRMED,K2
3.619188,,,18.03,0.1071,6563.0,1.54,1.33,,1596.0,CONFIRMED,K2
3.6191613,4.3656,1.18,16.92559,0.1076,6060.0,1.444,1.0,,1637.0,CONFIRMED,K2
3.619167,4.3896,1.3734,17.7,0.10747,,1.51,,,,CONFIRMED,K2
3.6191634,4.36848,,16.667783,0.10721,5871.0,1.46198,1.06,,,CONFIRMED,K2
3.619192,4.4208,,10.2,0.1052,,0.89,,,,CONFIRMED,K2
3.6191546,,,,0.108,6060.0,1.444,1.0,,,CONFIRMED,K2
3.142833,4.5576,0.47,15.13215,0.063,6408.0,2.21,1.489,,2097.0,CONFIRMED,K2
3.142811,4.572,0.4291,5.69,0.0634,,0.822,,,,CONFIRMED,K2
3.14272,4.4808,,7.8,0.0587,,1.22,,,,CONFIRMED,K2
3.142846,,,8.84505104,0.062636,6235.0,1.29462,1.214365,,,CONFIRMED,K2
3.1428347,4.52376,,15.513256,0.06316,,,,,,CONFIRMED,K2
3.142702,,,7.76,0.0606,6357.0,1.17,1.16,,1446.0,CONFIRMED,K2
4.1752387,3.46272,1.4,13.843115,0.10966,6149.0,1.155,1.222,561.0,1356.0,CONFIRMED,K2
4.175187,3.3792,,13.4,0.1069,,1.15,,,,CONFIRMED,K2
4.175235,3.432,1.3791,12.77,0.1076,,1.0878,,,,CONFIRMED,K2
4.175186,,,12.92,0.1077,5950.0,1.1,1.1,,1203.0,CONFIRMED,K2
1.915298,3.5592,,17.2,0.0813,,1.94,,,,CONFIRMED,K2
1.9153073,3.4968,,11.937585,0.0725,5366.0,1.503,1.03,,1823.0,CONFIRMED,K2
1.9153073,,,11.937585,,5366.0,1.503,1.03,,,CONFIRMED,K2
1.915291,,,13.85,0.0814,5599.0,1.56,1.1,,1746.0,CONFIRMED,K2
1.915311,3.50832,,13.1414316,0.08316,5494.0,1.58042,0.963,,,CONFIRMED,K2
1.9153196,3.5496,0.847,14.42,0.08305,,1.592,,,,CONFIRMED,K2
9.55237,3.775,,2.44,0.01728,6327.0,1.296,1.091,,1153.0,CONFIRMED,K2
9.554515,,,2.32948654,0.016769,6321.0,1.273595,1.119172,,,CONFIRMED,K2
9.55288,,,2.4,,6364.0,1.269,1.154,277.0,1040.0,CONFIRMED,K2
9.55385,3.816,,2.4,0.01717,6254.0,1.281,1.027,,1146.0,CONFIRMED,K2
9.55287,,,,,6364.0,1.269,,,,CONFIRMED,K2
9.55804,3.5,0.03,2.32,0.0164,6277.0,1.29,1.08,,1046.0,CONFIRMED,K2
9.5521,3.96,,2.23,0.01708,6290.0,1.18,1.07,240.0,,CONFIRMED,K2
21.05652,,,4.379,,6364.0,1.269,1.154,97.0,799.0,CONFIRMED,K2
21.05652,4.728,,,0.03481,6364.0,1.269,,,,CONFIRMED,K2
21.05704,4.638,,4.35,0.03086,6327.0,1.296,1.091,,886.0,CONFIRMED,K2
21.058,4.728,,4.4,0.03207,6254.0,1.281,1.027,,874.0,CONFIRMED,K2
21.05683,4.3776,0.0992,4.05,0.0315,6498.0,1.2427,1.33,,,CONFIRMED,K2
21.05731,,,4.98,0.03481,6256.0,1.31,1.079,,,CONFIRMED,K2
21.0576,4.693,,3.95,0.03034,6290.0,1.18,1.07,83.0,,CONFIRMED,K2
21.057504,,,4.29405386,0.03091,6321.0,1.273595,1.119172,,,CONFIRMED,K2
21.05788,4.4,0.1,4.31,0.0305,6277.0,1.29,1.08,,804.0,CONFIRMED,K2
21.056614,,,,0.0303,6290.0,1.18,1.07,,,CONFIRMED,K2
21.05603,,,4.786,0.03266,6244.0,1.299,1.024,,,CONFIRMED,K2
1.62116,3.28,0.00575,1.31,0.0076,5799.0,1.59,1.04,,2130.0,CONFIRMED,K2
479.9,,,,,5799.0,1.59,1.04,,370.0,CONFIRMED,K2
10.6413,,,0.91,0.0073,5784.0,1.147,1.013,,968.0,CONFIRMED,K2
36.57669,,,2.42,0.01935,5784.0,1.147,1.013,,641.0,CONFIRMED,K2
138.0731,,,2.4,0.01927,5784.0,1.147,1.013,,411.0,CONFIRMED,K2
0.959641,,,1.67,,5261.0,0.88,0.837,1650.0,1774.0,CONFIRMED,K2
0.959628,1.65,,1.557,0.01725,5370.0,0.828,0.883,,1860.0,CONFIRMED,K2
0.959665,,,1.62377492,0.017794,5366.0,0.836616,0.89032,,,CONFIRMED,K2
0.959641,1.622,0.0294,1.7,0.01744,5261.0,0.86,0.86,1625.0,,CONFIRMED,K2
0.959622,,,1.6,0.0171,5438.0,0.83,,,,CONFIRMED,K2
,,,,,,,,,,CONFIRMED,K2
0.959641,,,1.7,,5261.0,0.872,0.866,1625.0,1608.0,CONFIRMED,K2
0.95965428,1.609,,1.627,0.01712,5300.0,0.871,0.852,,1777.0,CONFIRMED,K2
0.959628,1.6488,,1.8,0.0183,,0.88,,,,CONFIRMED,K2
0.96,,,1.626,0.01692,5261.0,0.88,0.837,,,CONFIRMED,K2
0.959624,,,1.7,0.0179,5528.0,0.87,0.94,,1669.0,CONFIRMED,K2
0.959632,1.65,,1.574,0.01728,5286.0,0.835,0.877,,1759.0,CONFIRMED,K2
29.875221,,,2.3,0.0251,5438.0,0.83,,,,CONFIRMED,K2
29.83832,,,2.86,0.03,5528.0,0.87,0.94,,531.0,CONFIRMED,K2
,,,,,,,,,,CONFIRMED,K2
29.8454,,,3.0,,5261.0,0.88,0.837,16.9,564.0,CONFIRMED,K2
,,,,,,,,,,CONFIRMED,K2
29.8454,5.15,0.0946,3.01,0.0313,5261.0,0.86,0.86,16.6,,CONFIRMED,K2
29.8464948,4.869,,2.923,0.03075,5300.0,0.871,0.852,,565.0,CONFIRMED,K2
29.84622,4.81,,2.74,0.03006,5286.0,0.835,0.877,,548.0,CONFIRMED,K2
29.8454,4.81,,2.85,0.0314,5370.0,0.828,0.883,,500.0,CONFIRMED,K2
29.844982,,,2.83066164,0.031019,5366.0,0.836616,0.89032,,,CONFIRMED,K2
29.839835,5.0592,,3.0,0.0312,,0.88,,,,CONFIRMED,K2
29.8454,,,3.01,,5261.0,0.872,0.866,16.6,511.0,CONFIRMED,K2
8.4783,,,,,5300.0,0.871,0.852,,859.5,CONFIRMED,K2
8.4112,,,,,5261.0,0.88,0.837,,,CONFIRMED,K2
8.509,,,,,5261.0,0.872,0.866,88.9,776.0,CONFIRMED,K2
8.509,,,,,5261.0,0.86,0.86,88.9,,CONFIRMED,K2
96.63,,,,,5261.0,0.88,0.837,,,CONFIRMED,K2
102.09,,,,,5300.0,0.871,0.852,,374.8,CONFIRMED,K2
15.61136332661,3.2002615,0.05204898,2.90333467,,6061.77,1.22568,,111.9729,829.66,CONFIRMED,K2
15.611,3.304,,2.884,0.02217,6252.6,1.22,1.2,,911.0,CONFIRMED,K2
15.604,,,,,6148.0,1.22,1.19,,,CONFIRMED,K2
15.613426,3.0144,0.0362,3.0,,6460.0,1.438,,,,CONFIRMED,K2
0.719573,1.7976,,1.613,0.0121,,1.22,1.18,,,CONFIRMED,K2
0.719573,,,1.613,,5959.0,1.22,1.18,6130.0,2463.0,CONFIRMED,K2
0.71957120984,1.7575219,0.01596404,1.61084174,,5910.0,1.25505,,6635.8567,2301.94,CONFIRMED,K2
0.719597,1.5336,0.0149,,,6080.0,1.224,,,,CONFIRMED,K2
11.814417,,,,0.0378,5499.0,1.657,1.12,,,CONFIRMED,K2
11.8144024,5.65,,,0.03696,5499.0,1.657,,,,CONFIRMED,K2
11.8143,5.7336,0.1509,7.39794,0.0389,5576.0,1.747,1.157,,1089.0,CONFIRMED,K2
11.81399,,,6.86,0.03779,5499.0,1.657,1.12,,1053.0,CONFIRMED,K2
11.8143,5.7072,0.1477,7.263432,0.0384,5622.0,1.733,1.324,,1068.0,CONFIRMED,K2
11.81417261526,5.5649352,0.15048942,6.97249322,,5609.0,1.78598,,275.6427,1039.22,CONFIRMED,K2
9.1004157,2.431,0.0889,2.469,0.02981,5048.0,0.758,0.8,51.2858,753.2,CONFIRMED,K2
9.100412,2.181,0.1085,2.59387,,5013.7,0.77,,28.6373,644.0,CONFIRMED,K2
9.1205,,0.0967,2.53,0.0311,5089.0,0.716,0.775,,690.0,CONFIRMED,K2
9.0949,,,2.53,,5089.0,0.716,0.755,51.4,745.0,CONFIRMED,K2
9.1205,,0.097,2.46598,,5089.0,0.72,0.81,,,CONFIRMED,K2
15.5718552,4.931,0.038,2.44317,,6352.33,1.31,,115.206,912.0,CONFIRMED,K2
15.57208,,,2.595,,6320.0,1.273,1.16,140.0,959.0,CONFIRMED,K2
15.572098,,,,0.01843,6226.0,1.343,1.168,,,CONFIRMED,K2
15.5712,,,2.9,0.0188,6199.0,1.4,1.15,,,CONFIRMED,K2
31.70648,,,,0.02,6226.0,1.343,1.168,,,CONFIRMED,K2
31.70603,,,2.727,,6320.0,1.273,1.16,54.0,757.0,CONFIRMED,K2
31.71802083162,2.3326321,0.0292865,2.29980485,,6352.33,1.30883,,55.6175,696.5,CONFIRMED,K2
31.6978,,,2.56,0.0166,6199.0,1.4,1.15,,,CONFIRMED,K2
278.3618,,,,0.0253,,1.28,,,,CONFIRMED,K2
278.3618,,,3.54,,6320.0,1.273,1.16,3.01,367.0,CONFIRMED,K2
156.0,12.71,,3.96,0.0259,6199.0,1.4,1.15,,,CONFIRMED,K2
1114.0,,,,0.0256,6226.0,1.343,1.168,,,CONFIRMED,K2
48.1,12.71,,,0.0259,6199.0,1.35,1.14,,,CONFIRMED,K2
,,,,0.03686,6226.0,1.343,1.168,,,CONFIRMED,K2
369.0,,,4.92,,6320.0,1.273,1.16,2.1,335.0,CONFIRMED,K2
131.0,13.007,,5.51,0.03613,6199.0,1.4,1.15,,,CONFIRMED,K2
1084.0,,,,0.06602,6226.0,1.343,1.168,,,CONFIRMED,K2
324.0,18.998,,10.2,0.0672,6199.0,1.4,1.15,,,CONFIRMED,K2
542.07975,,,9.2,,6320.0,1.273,1.16,1.24,294.0,CONFIRMED,K2
46.4,18.998,0.5,,0.0672,6199.0,1.35,1.14,,,CONFIRMED,K2
19.30553,,,3.773,,5533.0,0.956,0.88,42.1,649.0,CONFIRMED,K2
19.307044,,,3.73470986,0.037959,5638.0,0.902012,0.958188,,,CONFIRMED,K2
19.3044,,,3.84,0.0357,5620.0,0.98,0.92,,,CONFIRMED,K2
19.30691,,0.144,3.92,,5647.0,0.93,0.94,,703.0,CONFIRMED,K2
19.30481,3.8064,0.1691,2.98,0.0379,,0.721,,,,CONFIRMED,K2
19.292062,4.413,0.164,,,5533.0,0.968923,0.973,,,CONFIRMED,K2
19.307107,3.8,0.165,3.83,0.03726,5454.0,0.86,,,,CONFIRMED,K2
19.3037,3.777,,4.37,0.0367,5581.0,1.08,0.92,54.1,,CONFIRMED,K2
1.673833,,,3.59,0.0269,6168.0,1.22,1.23,,1748.0,CONFIRMED,K2
1.67389,,,3.57,,6044.0,1.227,1.21,2100.0,1720.0,CONFIRMED,K2
1.6739024,1.6056,0.0703,3.45,0.02651,6120.0,1.19,1.18,990.0,1094.0,CONFIRMED,K2
1.673916,1.55,,3.5,0.0269,6120.0,1.19,1.18,,,CONFIRMED,K2
1.6739029,1.355,0.0863,3.44449,,6115.5,1.22,,757.167,1461.0,CONFIRMED,K2
1.6739035,,,3.88,0.02867,5945.0,1.24,1.15,1915.0,1841.0,CONFIRMED,K2
1.673847,1.5408,,3.6,0.0272,,1.23,,,,CONFIRMED,K2
1.674,1.398,0.0589,,0.024261,6115.49,1.21742,1.153,,,CONFIRMED,K2
1.673918,,0.0621,4.67,0.0273,,1.572,,,,CONFIRMED,K2
1.67344228,2.125,0.086,,,6115.49,1.21742,1.153,,,CONFIRMED,K2
1.673737,1.4784,0.01225,1.52,0.01097,,1.273,,,,CONFIRMED,K2
1.6739,,0.06,,,6115.49,1.21742,1.153,,,CONFIRMED,K2
14.6762429,,,2.0,0.024,4927.0,0.76,0.82,,618.0,CONFIRMED,K2
14.675828,,0.0638,1.85,0.0233,,0.725,,,,CONFIRMED,K2
14.66146147,5.347,0.072,,,4695.41,0.800765,0.75,,,CONFIRMED,K2
14.67665,3.336,0.0749,1.94,0.0261,,0.682,,,,CONFIRMED,K2
14.6843,,0.05,,,4695.41,0.800765,0.75,,,CONFIRMED,K2
14.677214,,,2.19420598,0.026134,4942.0,0.769722,0.833034,,,CONFIRMED,K2
14.677286,3.23,,2.0,0.0247,4819.0,0.73,0.8,,,CONFIRMED,K2
9.9147,,0.02,,,4638.0,0.768432,0.736,,,CONFIRMED,K2
9.915615,2.66,,1.3,0.017,4695.0,0.71,0.77,,,CONFIRMED,K2
1.974172,,0.1008,0.99,0.0297,,0.303,,,,CONFIRMED,K2
1.974991,1.692,0.131,,,3820.0,0.484,,,,CONFIRMED,K2
1.97419,1.27,,1.9,0.0365,3660.0,0.48,0.51,,,CONFIRMED,K2
1.974202,1.584,0.1749,2.43,0.04,,0.5573,,,,CONFIRMED,K2
1.974238,,,1.96,0.036569,3546.46,0.492279,0.426533,62.1,,CONFIRMED,K2
1.9741954,,,1.79,0.034,3712.0,0.48,0.51,,798.0,CONFIRMED,K2
1.9741,,0.1,,,3578.0,0.502513,0.500534,,,CONFIRMED,K2
1.974,1.40712,0.1325,,0.036401,3578.0,0.502513,0.500534,,,CONFIRMED,K2
8.26345949,3.704,0.129,,,5411.15,0.915405,0.941,,,CONFIRMED,K2
8.26679,,,3.40690334,0.034367,5475.0,0.908831,0.964948,,,CONFIRMED,K2
8.267084,3.4008,,3.5,0.0328,,0.98,,,,CONFIRMED,K2
8.26698,3.4104,0.1338,3.55,0.03439,,0.947,,,,CONFIRMED,K2
8.2669589,3.328,0.1316,3.44807,,5411.1,0.92,,140.125,958.0,CONFIRMED,K2
8.267,3.216,0.1053,,0.032454,5411.15,0.915405,0.941,,,CONFIRMED,K2
8.267704,,,3.37,0.0339,5464.0,0.91,0.99,,814.0,CONFIRMED,K2
8.266902,3.46224,,3.59,0.03472,5434.0,0.95,1.01,,,CONFIRMED,K2
8.26726,,,3.4,,5373.0,0.905,0.94,100.0,805.0,CONFIRMED,K2
8.2669928,,,3.59,0.0339,5636.0,0.97,1.05,,928.0,CONFIRMED,K2
8.2669897,3.43,,,0.03332,5636.0,0.97,,,,CONFIRMED,K2
3.3139095,3.2232,0.6658,17.38,0.0835,,1.908,,,,CONFIRMED,K2
3.31392,3.19,,16.14096,0.083,6030.0,1.78,1.3,,1780.0,CONFIRMED,K2
3.313959,,,15.98,0.081,6061.0,1.81,1.3,,1649.0,CONFIRMED,K2
3.313944,2.9808,,14.4,0.0764,,1.73,,,,CONFIRMED,K2
3.313921,,,12.04276422,0.082721,6178.0,1.334682,1.257584,,,CONFIRMED,K2
3.3139151,,,,0.083,6030.0,1.78,1.3,,,CONFIRMED,K2
4.73360988,3.605,0.083,,,5496.0,1.75896,0.964,,,CONFIRMED,K2
4.733999,,,5.33,0.0277,5599.0,1.76,1.17,,1360.0,CONFIRMED,K2
4.73355750515,3.2089234,0.09302504,5.38526663,,5496.0,1.75896,,850.4828,1377.32,CONFIRMED,K2
4.73379,,,7.56448313,0.030069,5414.0,2.306381,1.28805,,,CONFIRMED,K2
4.73363,3.6288,0.0973,5.81,0.0297,,1.797,,,,CONFIRMED,K2
4.734006,3.5496,,5.3,0.0276,,1.77,,,,CONFIRMED,K2
4.73401,,,5.28,,5474.0,1.75,2.83,762.0,1446.0,CONFIRMED,K2
4.73401,,,5.28,,5474.0,1.75,1.121,762.0,1446.0,CONFIRMED,K2
4.734,3.40704,0.0778,,0.027891,5496.0,1.75896,0.964,,,CONFIRMED,K2
39.93767,,0.07,7.55,,5433.0,5.15,1.35,,734.0,CONFIRMED,K2
39.8478,5.21,,2.42,0.0266,5264.0,0.83,0.89,9.84,,CONFIRMED,K2
39.8642,5.808,0.0916,2.92,0.0298,,0.896,,,,CONFIRMED,K2
39.863566,5.14,0.0834,2.47,0.02625,5133.0,0.78,,,,CONFIRMED,K2
13.85870316,3.747,0.126,,,4936.0,0.71181,0.811,,,CONFIRMED,K2
13.86368,,,2.558,,4868.0,0.71,0.7,25.3,571.0,CONFIRMED,K2
13.8636,3.2184,0.1361,2.55,0.03406,,0.686,,,,CONFIRMED,K2
13.86383,3.1992,,2.5,0.0333,,0.68,,,,CONFIRMED,K2
13.864,3.00696,0.1147,,0.033865,4936.0,0.71181,0.811,,,CONFIRMED,K2
13.86375,3.22,,2.592,0.0333,5010.0,0.713,0.738,,640.0,CONFIRMED,K2
13.86391,,,2.52419159,0.033432,4877.0,0.692198,0.724359,,,CONFIRMED,K2
13.86375,,,2.592,,5010.0,0.713,0.738,27.7,638.0,CONFIRMED,K2
13.86387,,,2.56,0.0329,4950.0,0.71,0.75,,575.0,CONFIRMED,K2
5.35161,4.1592,,2.09,0.0166,5788.0,1.17,,,,CONFIRMED,K2
5.35232,,,1.184,,5832.0,0.884,0.83,255.0,1019.0,CONFIRMED,K2
5.3518,3.192,,1.82,0.01346,5775.0,1.25,0.84,,,CONFIRMED,K2
5.3518,,,1.82,,5775.0,1.25,0.84,490.0,1309.0,CONFIRMED,K2
5.35185,3.6,0.01184,1.41,0.01011,,1.275,,,,CONFIRMED,K2
5.35117,3.38,,1.9,0.01255,5730.0,1.23,0.88,,1309.0,CONFIRMED,K2
5.351403,,,1.22263837,0.012148,5741.0,0.922706,0.876863,,,CONFIRMED,K2
15.6785,,,,,5775.0,1.25,0.84,,,CONFIRMED,K2
15.6805,,,,,5775.0,1.25,0.84,,,CONFIRMED,K2
5.817681,2.8896,,12.5,0.0865,,1.33,,,,CONFIRMED,K2
5.817685,,,12.14,0.0898,5660.0,1.24,1.04,,1098.0,CONFIRMED,K2
5.8176015,,,,0.0911,5627.0,1.047,1.007,,,CONFIRMED,K2
5.8176452,2.577,0.9178,11.6459,,5633.4,1.22,,277.39,1136.0,CONFIRMED,K2
5.817608,,,10.42437,0.0911,5627.0,1.047,1.007,,1178.0,CONFIRMED,K2
5.817649,3.0744,0.8378,12.55,0.0894,,1.288,,,,CONFIRMED,K2
11.390955,3.864,1.6232,10.71,0.115,,0.854,,,,CONFIRMED,K2
11.391432,3.8304,,11.1,0.1131,,0.9,,,,CONFIRMED,K2
11.391,3.384,1.3265,,0.115172,4913.0,0.875936,0.81,,,CONFIRMED,K2
11.391013,,,10.67,0.1163,5044.0,0.84,0.89,,661.0,CONFIRMED,K2
11.39096852897,3.8062467,1.63377658,11.19847412,,5027.0,0.875936,,46.9021,667.45,CONFIRMED,K2
